Survived,Age,SibSp,Parch,Fare,FamilySize,IsAlone,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Pclass_2,Pclass_3
0,1.4615384615384615,0,0,0.023638348000831536,0.0,1,True,False,True,False,True,False,False,True,False
1,2.4615384615384617,1,1,2.8041109417226804,2.0,0,True,False,False,False,True,False,False,False,False
0,-0.46153846153846156,0,0,-0.277362968609244,0.0,1,True,False,True,False,True,False,False,False,True
0,0.0,0,0,-0.277362968609244,0.0,1,True,False,True,False,True,False,False,False,True
0,0.5384615384615384,0,0,-0.31742429492065694,0.0,1,True,False,True,False,True,False,False,False,True
1,1.8461538461538463,1,0,2.7636901462130137,1.0,0,False,False,False,False,False,True,False,False,False
0,1.4615384615384615,0,0,-0.3120106021758714,0.0,1,True,False,True,False,True,False,False,False,True
0,0.0,0,2,-0.29035583119672925,2.0,0,False,True,False,True,False,False,False,False,True
0,0.6923076923076923,1,0,0.5000433095419583,1.0,0,True,False,True,False,True,False,False,True,False
0,0.6153846153846154,1,1,0.41992065691913233,2.0,0,True,False,True,False,True,False,False,False,True
1,0.0,0,0,0.803210103249948,0.0,1,False,False,True,True,False,False,False,True,False
0,1.6153846153846154,0,0,-0.6260047813734322,0.0,1,True,False,True,False,True,False,False,False,True
0,0.0,0,0,-0.31309334072482853,0.0,1,True,False,False,False,True,False,False,False,True
1,1.6153846153846154,1,0,1.8395727946781235,1.0,0,True,False,False,False,False,False,True,False,False
1,-0.3076923076923077,2,1,0.5433528515002425,3.0,0,False,False,True,False,False,True,False,True,False
0,0.0,0,0,-0.2840412999792114,0.0,1,True,False,True,False,True,False,False,False,True
0,0.0,0,0,1.21031979765782,0.0,1,True,False,True,False,True,False,False,False,False
0,1.2307692307692308,0,0,-0.277362968609244,0.0,1,True,False,True,False,True,False,False,False,True
1,0.5384615384615384,0,0,0.5238635576190146,0.0,1,True,False,False,False,True,False,False,False,False
0,0.6153846153846154,1,0,0.0474585960778879,1.0,0,True,False,True,False,True,False,False,False,True
0,0.15384615384615385,0,0,-0.2840412999792114,0.0,1,True,False,True,False,True,False,False,False,True
1,-0.07692307692307693,0,0,0.6949362483542374,0.0,1,True,False,True,False,True,False,False,False,False
1,-0.46153846153846156,1,2,1.1747713256184602,3.0,0,False,False,False,False,False,True,False,True,False
1,0.9230769230769231,0,0,6.020385801399765,0.0,1,False,False,True,True,False,False,False,False,False
0,0.8461538461538461,1,5,0.7285011433719076,6.0,0,False,False,True,False,False,True,False,False,True
0,0.0,0,0,-0.32067251056752827,0.0,1,True,False,True,False,True,False,False,False,True
1,0.0,1,0,0.04529311897997366,1.0,0,False,True,False,True,False,False,False,False,True
0,0.0,0,0,-0.29035583119672925,0.0,1,True,True,False,False,True,False,False,False,True
0,0.5384615384615384,0,0,-0.277362968609244,0.0,1,True,False,True,False,True,False,False,False,True
1,-0.3076923076923077,1,2,2.1891154459150437,3.0,0,False,False,True,True,False,False,False,True,False
0,0.46153846153846156,1,1,-0.002347377174138998,2.0,0,True,False,True,False,True,False,False,False,True
0,-0.15384615384615385,1,0,0.07127884415494427,1.0,0,False,False,True,False,False,True,False,False,True
1,-1.8461538461538463,2,1,1.0630673549996534,3.0,0,False,False,True,True,False,False,False,True,False
0,-0.15384615384615385,0,0,-0.1712545908114476,0.0,1,True,False,True,False,True,False,False,True,False
0,-0.07692307692307693,1,0,0.0,1.0,0,True,False,False,False,True,False,False,False,True
1,1.0769230769230769,1,0,1.6500935486106298,1.0,0,True,False,True,False,True,False,False,False,False
1,-0.6153846153846154,1,1,0.055761035271290955,2.0,0,True,False,False,False,True,False,False,False,True
0,-0.5384615384615384,0,0,-0.2858429769246761,0.0,1,True,False,True,False,True,False,False,False,True
0,-0.5384615384615384,0,0,0.07127884415494427,0.0,1,True,False,True,False,True,False,False,False,True
0,2.5384615384615383,0,0,0.7737942623518813,0.0,1,True,False,True,False,True,False,False,False,False
0,2.230769230769231,0,0,-0.09113193818862174,0.0,1,True,True,False,False,False,False,True,True,False
1,-0.5384615384615384,0,0,2.7503334834730784,0.0,1,False,False,True,True,False,False,False,False,False
0,-0.15384615384615385,0,0,-0.2840412999792114,0.0,1,True,False,True,False,True,False,False,False,True
0,0.0,0,0,-0.29107910054743263,0.0,1,True,True,False,False,True,False,False,False,True
1,4.0,0,0,0.6732814773750952,0.0,1,True,False,True,False,True,False,False,False,False
0,1.7692307692307692,0,0,-0.32049061049130345,0.0,1,True,False,True,False,True,False,False,False,True
1,0.3076923076923077,0,0,0.6949362483542374,0.0,1,True,False,False,False,False,False,True,False,False
0,0.0,0,0,-0.6260047813734322,0.0,1,True,False,True,False,True,False,False,False,False
0,-1.4615384615384615,3,2,0.5823314392626983,5.0,0,False,False,True,True,False,False,False,False,True
1,0.0,0,0,-0.06298073591573695,0.0,1,False,False,True,True,False,False,False,True,False
0,0.3076923076923077,0,0,-0.2827766613540295,0.0,1,True,False,True,False,True,False,False,False,True
0,0.23076923076923078,1,1,0.5108706950315294,2.0,0,True,False,True,False,True,False,False,True,False
0,1.0,0,5,1.092842665095974,5.0,0,False,False,True,False,False,True,False,False,True
0,0.0,1,0,0.07127884415494427,1.0,0,True,False,True,False,True,False,False,False,True
0,-0.6153846153846154,0,0,-0.2858429769246761,0.0,1,True,False,True,False,True,False,False,False,True
1,-0.3076923076923077,0,0,2.375346476335666,0.0,1,False,False,False,True,False,False,False,False,False
0,-2.0,3,2,0.5823314392626983,5.0,0,False,False,True,True,False,False,False,False,True
1,0.0,0,0,1.8208024391934032,0.0,1,True,False,True,False,True,False,False,False,True
1,-2.0961538461538463,2,1,0.20806337052179327,3.0,0,False,False,False,True,False,False,False,False,True
1,1.5384615384615385,1,0,2.6971017254521517,1.0,0,True,False,False,False,True,False,False,False,False
0,-0.6923076923076923,0,0,-0.2840412999792114,0.0,1,True,False,True,False,True,False,False,False,True
1,2.1538461538461537,0,0,0.9114839581456586,0.0,1,True,False,False,False,False,False,True,False,False
0,0.0,0,0,-0.2990177395883861,0.0,1,True,False,True,False,True,False,False,False,True
1,-0.38461538461538464,0,0,-0.2990177395883861,0.0,1,False,False,True,True,False,False,False,False,True
0,0.0,0,0,-0.2840412999792114,0.0,1,True,False,True,False,True,False,False,False,True
1,-0.7692307692307693,0,1,0.37011468366710554,1.0,0,False,False,True,True,False,False,False,True,False
0,-0.5384615384615384,0,0,-0.2607624211766337,0.0,1,True,False,True,False,True,False,False,False,True
1,0.0,0,0,-0.28692571547363316,0.0,1,False,True,False,True,False,False,False,False,True
0,-0.7692307692307693,0,0,-0.3336653731550135,0.0,1,False,True,False,True,False,False,False,False,True
0,-0.3076923076923077,2,0,2.55724655256046,2.0,0,True,False,True,False,True,False,False,True,False
0,0.0,0,0,-0.2840412999792114,0.0,1,True,False,True,False,True,False,False,False,True
0,0.3076923076923077,1,1,0.04529311897997366,2.0,0,False,True,False,False,False,True,False,False,True
0,-0.38461538461538464,0,0,-0.06298073591573695,0.0,1,True,False,True,False,True,False,False,True,False
0,2.3076923076923075,0,2,4.279883583951216,2.0,0,True,False,False,False,True,False,False,False,False
1,1.6923076923076923,2,0,5.162315501351258,2.0,0,True,False,True,False,False,False,True,False,False
0,0.9230769230769231,0,0,-0.31309334072482853,0.0,1,True,False,False,False,True,False,False,False,True
0,1.4615384615384615,0,0,0.48217812348416594,0.0,1,True,False,True,False,True,False,False,False,False
0,0.6153846153846154,0,0,-0.30136511676252514,0.0,1,True,False,True,False,True,False,False,False,True
1,-0.6153846153846154,1,0,-0.2827766613540295,1.0,0,True,False,True,False,True,False,False,False,True
0,0.3076923076923077,2,0,2.55724655256046,2.0,0,True,False,True,False,True,False,False,True,False
0,-0.23076923076923078,0,0,-0.06298073591573695,0.0,1,True,False,True,False,True,False,False,True,False
0,0.0,0,0,-0.2892730926477721,0.0,1,True,False,True,False,True,False,False,False,True
0,1.1538461538461537,0,0,-0.277362968609244,0.0,1,True,False,True,False,True,False,False,False,True
1,0.0,1,0,1.6260914004573488,1.0,0,False,False,True,False,False,True,False,False,False
1,0.9230769230769231,1,1,1.0630673549996534,2.0,0,False,False,True,False,False,True,False,True,False
0,0.23076923076923078,1,0,1.6260914004573488,1.0,0,True,False,True,False,True,False,False,False,False
0,3.230769230769231,0,0,-0.1712545908114476,0.0,1,True,False,True,False,True,False,False,True,False
1,0.23076923076923078,0,0,-0.06298073591573695,0.0,1,True,False,True,False,True,False,False,True,False
0,0.0,0,0,-0.6260047813734322,0.0,1,True,False,True,False,True,False,False,True,False
0,-0.7692307692307693,0,0,-0.2892730926477721,0.0,1,True,False,True,False,True,False,False,False,True
0,-0.2692307692307692,0,0,-0.277362968609244,0.0,1,True,False,True,False,True,False,False,False,True
1,-0.7692307692307693,0,0,-0.19976526228258612,0.0,1,False,False,True,True,False,False,False,False,True
0,1.1538461538461537,1,6,1.405212736470099,7.0,0,False,False,True,False,False,True,False,False,True
1,0.6153846153846154,0,1,21.56273820248077,1.0,0,True,False,False,False,True,False,False,False,False
0,0.0,0,0,-0.27357338368789413,0.0,1,False,True,False,True,False,False,False,False,True
1,-0.07692307692307693,0,0,2.6971017254521517,0.0,1,True,False,False,False,True,False,False,False,False
0,-0.6153846153846154,0,0,-0.22647425680826,0.0,1,True,False,True,False,True,False,False,False,True
0,-1.0769230769230769,5,2,1.405212736470099,7.0,0,True,False,True,False,True,False,False,False,True
0,2.4615384615384617,1,1,1.0630673549996534,2.0,0,True,False,True,False,True,False,False,True,False
0,-0.23076923076923078,1,2,1.1747713256184602,3.0,0,True,False,False,False,True,False,False,True,False
0,-1.0769230769230769,4,1,1.092842665095974,5.0,0,True,False,True,False,True,False,False,False,True
0,-0.6923076923076923,0,0,-0.18551209202411476,0.0,1,True,False,True,False,True,False,False,False,True
0,-0.7692307692307693,0,0,-0.28837225417503987,0.0,1,True,False,True,False,True,False,False,False,True
1,-1.0,0,1,8.526925542235466,1.0,0,False,False,True,True,False,False,False,False,False
1,0.23076923076923078,1,0,1.84263911024877,1.0,0,True,False,True,False,True,False,False,False,False
1,-1.8461538461538463,0,1,-0.04493364978171989,1.0,0,False,False,False,True,False,False,False,False,True
1,0.0,0,0,1.8208024391934032,0.0,1,True,False,True,False,True,False,False,False,True
0,-0.23076923076923078,0,0,-0.31309334072482853,0.0,1,True,False,False,False,True,False,False,False,True
0,2.4615384615384617,0,0,0.5238635576190146,0.0,1,True,False,True,False,False,False,True,False,False
0,1.8461538461538463,0,0,-0.041325964936594836,0.0,1,True,False,True,False,True,False,False,True,False
0,1.2307692307692308,0,0,-0.277362968609244,0.0,1,True,False,True,False,True,False,False,False,True
1,0.0,0,0,-0.29107910054743263,0.0,1,False,True,False,True,False,False,False,False,True
0,1.6153846153846154,1,1,4.1763001524495875,2.0,0,True,False,False,False,True,False,False,False,False
0,1.0769230769230769,0,0,-0.29468678539255766,0.0,1,True,False,True,False,True,False,False,False,True
1,-0.7692307692307693,1,0,9.227998752685192,1.0,0,False,False,False,False,False,True,False,False,False
1,0.5384615384615384,0,0,0.5124948028549651,0.0,1,True,False,True,False,True,False,False,False,False
0,-0.7692307692307693,0,1,0.0,1.0,0,False,False,False,True,False,False,False,False,True
0,-0.23076923076923078,0,0,-0.290715300394983,0.0,1,True,True,False,False,True,False,False,False,True
0,-0.15384615384615385,1,0,-0.2858429769246761,1.0,0,True,False,True,False,True,False,False,False,True
0,0.8461538461538461,0,0,0.5000433095419583,0.0,1,True,False,True,False,True,False,False,True,False
1,1.3076923076923077,0,0,-0.041325964936594836,0.0,1,False,False,True,False,False,True,False,True,False
1,1.0769230769230769,0,0,0.5124948028549651,0.0,1,True,False,True,False,True,False,False,False,False
1,-0.46153846153846156,0,0,5.937556302404546,0.0,1,False,False,True,True,False,False,False,False,False
1,0.0,1,1,0.03428383341417777,2.0,0,True,False,False,False,False,False,False,False,True
1,-0.3076923076923077,0,0,1.5179994456378627,0.0,1,False,False,False,True,False,False,False,False,False
0,0.0,0,0,0.5238635576190146,0.0,1,True,False,True,False,True,False,False,False,False
1,1.5384615384615385,1,0,1.6260914004573488,1.0,0,True,False,True,False,True,False,False,False,False
0,0.07692307692307693,0,0,-0.21528740212043518,0.0,1,True,False,True,False,True,False,False,False,True
0,1.8461538461538463,0,0,-0.06298073591573695,0.0,1,True,False,True,False,True,False,False,True,False
0,-0.6923076923076923,0,0,-0.29468678539255766,0.0,1,True,False,True,False,True,False,False,False,True
1,0.7692307692307693,0,0,9.227998752685192,0.0,1,False,False,False,True,False,False,False,False,False
1,-0.07692307692307693,0,0,-0.1712545908114476,0.0,1,False,False,True,True,False,False,False,True,False
0,0.0,0,0,0.04529311897997366,0.0,1,True,True,False,False,True,False,False,False,True
0,0.38461538461538464,0,0,-0.2892730926477721,0.0,1,True,False,True,False,True,False,False,False,True
1,-1.6923076923076923,0,1,0.803210103249948,1.0,0,False,False,True,True,False,False,False,True,False
0,-0.8461538461538461,1,0,-0.32049061049130345,1.0,0,True,False,True,False,True,False,False,False,True
0,0.46153846153846156,0,0,-0.06298073591573695,0.0,1,True,False,True,False,True,False,False,True,False
0,1.6923076923076923,0,0,-0.06298073591573695,0.0,1,True,False,True,False,True,False,False,True,False
1,-0.07692307692307693,1,0,1.6737318966114614,1.0,0,True,False,True,False,True,False,False,False,False
0,-0.6153846153846154,0,0,-0.2508358741597949,0.0,1,True,False,True,False,True,False,False,False,True
1,0.15384615384615385,3,0,0.283495599750537,3.0,0,False,False,True,False,False,True,False,True,False
1,0.0,0,0,-0.2908972004712078,0.0,1,False,True,False,True,False,False,False,False,True
0,-0.23076923076923078,1,0,0.5000433095419583,1.0,0,True,False,True,False,True,False,False,True,False
0,-0.23076923076923078,1,0,-0.2827766613540295,1.0,0,False,False,True,True,False,False,False,False,True
1,0.07692307692307693,0,0,8.526925542235466,0.0,1,False,False,True,True,False,False,False,False,False
0,-1.3076923076923077,0,0,0.18767323816783318,0.0,1,True,False,False,False,True,False,False,False,True
0,0.0,0,0,-0.6260047813734322,0.0,1,True,False,True,False,True,False,False,True,False
0,-0.38461538461538464,0,0,-0.06298073591573695,0.0,1,True,False,True,False,True,False,False,True,False
0,-0.38461538461538464,0,0,-0.06298073591573695,0.0,1,True,False,True,False,True,False,False,True,False
0,0.038461538461538464,0,0,0.07127884415494427,0.0,1,True,False,True,False,True,False,False,False,True
0,1.5384615384615385,1,3,0.8627607234425888,4.0,0,False,False,True,False,False,True,False,False,True
1,0.5384615384615384,0,0,21.56273820248077,0.0,1,True,False,False,False,True,False,False,False,False
0,0.0,0,0,-0.2840412999792114,0.0,1,True,False,True,False,True,False,False,False,True
0,0.0,0,0,-0.2840412999792114,0.0,1,True,False,True,False,True,False,False,False,True
1,0.0,0,0,0.6732814773750952,0.0,1,True,False,True,False,True,False,False,False,False
0,0.6153846153846154,1,0,2.7889526020372806,1.0,0,True,False,True,False,True,False,False,False,False
1,-0.5384615384615384,2,2,10.737336289931397,4.0,0,False,False,False,True,False,False,False,False,False
0,-0.3076923076923077,1,0,0.07127884415494427,1.0,0,True,False,True,False,True,False,False,False,True
1,0.23076923076923078,0,0,-0.2827766613540295,0.0,1,True,False,True,False,True,False,False,False,True
0,3.230769230769231,1,1,2.4489726976647495,2.0,0,True,False,True,False,False,False,True,False,False
0,-0.9230769230769231,1,1,0.25101344328182384,2.0,0,True,False,True,False,True,False,False,False,True
1,0.15384615384615385,0,0,-0.06298073591573695,0.0,1,False,False,True,True,False,False,False,True,False
0,-0.6923076923076923,1,0,1.6737318966114614,1.0,0,True,False,True,False,True,False,False,False,False
0,0.23076923076923078,0,0,-0.29035583119672925,0.0,1,True,True,False,False,True,False,False,False,True
1,-1.8461538461538463,1,1,0.37011468366710554,2.0,0,False,False,True,True,False,False,False,True,False
1,-1.6923076923076923,0,1,-0.0857182454438362,1.0,0,True,False,True,False,False,False,False,False,True
0,0.38461538461538464,0,0,-0.21456413276973182,0.0,1,True,False,True,False,True,False,False,False,True
0,-0.38461538461538464,0,0,-0.2840412999792114,0.0,1,True,False,True,False,True,False,False,False,True
1,1.5384615384615385,1,2,2.1891154459150437,3.0,0,False,False,True,False,False,True,False,True,False
1,-2.102307692307692,1,1,0.001983577021689412,2.0,0,True,False,True,False,False,False,False,True,False
0,0.0,0,0,-0.28837225417503987,0.0,1,True,False,True,False,True,False,False,False,True
0,-0.7692307692307693,0,0,-0.12794504885316332,0.0,1,True,False,True,False,True,False,False,True,False
0,0.46153846153846156,0,0,-0.277362968609244,0.0,1,True,False,True,False,True,False,False,False,True
1,0.38461538461538464,0,0,3.120270598018155,0.0,1,False,False,True,False,False,False,True,False,False
0,0.0,0,0,0.001983577021689412,0.0,1,True,False,True,False,True,False,False,False,True
0,1.0,0,0,-0.31742429492065694,0.0,1,True,False,True,False,True,False,False,False,True
1,-0.6153846153846154,0,0,-0.3129114406486037,0.0,1,True,False,False,False,True,False,False,False,True
1,0.6153846153846154,1,2,4.571140253620677,3.0,0,False,False,True,False,False,True,False,False,False
0,-0.9230769230769231,0,0,-0.2892730926477721,0.0,1,True,False,True,False,True,False,False,False,True
1,1.7692307692307692,1,0,2.7503334834730784,1.0,0,False,False,True,False,False,True,False,False,False
0,0.0,0,0,1.089053080174624,0.0,1,True,False,False,False,False,False,True,False,False
0,0.19230769230769232,0,0,-0.29035583119672925,0.0,1,False,True,False,True,False,False,False,False,True
0,0.0,1,0,0.41992065691913233,1.0,0,True,True,False,False,True,False,False,False,True
0,0.3076923076923077,0,0,-0.26382873674728013,0.0,1,True,False,True,False,True,False,False,False,True
0,-0.3076923076923077,0,0,-0.21456413276973182,0.0,1,True,False,True,False,True,False,False,False,True
0,1.5384615384615385,0,0,-0.2858429769246761,0.0,1,True,False,True,False,True,False,False,False,True
0,2.230769230769231,0,0,-0.1712545908114476,0.0,1,False,False,True,False,False,True,False,True,False
0,0.0,0,0,-0.31309334072482853,0.0,1,True,False,False,False,True,False,False,False,True
1,2.0,1,3,0.37011468366710554,4.0,0,False,False,True,False,False,True,False,True,False
0,-0.7692307692307693,0,0,-0.29035583119672925,0.0,1,True,False,True,False,True,False,False,False,True
0,0.0,0,0,-0.29035583119672925,0.0,1,True,True,False,False,True,False,False,False,True
1,-1.7692307692307692,0,0,-0.0857182454438362,0.0,1,False,False,True,True,False,False,False,False,True
0,0.0,0,0,-0.2908972004712078,0.0,1,True,True,False,False,True,False,False,False,True
1,1.1538461538461537,0,1,8.526925542235466,1.0,0,False,False,True,False,False,True,False,False,False
1,-1.1538461538461537,0,0,-0.3129114406486037,0.0,1,False,False,False,True,False,False,False,False,True
1,-0.8461538461538461,1,0,1.84263911024877,1.0,0,False,False,True,False,False,True,False,False,False
0,0.07692307692307693,0,0,0.6732814773750952,0.0,1,True,False,True,False,True,False,False,False,False
0,0.0,1,2,0.3896039775483334,3.0,0,True,False,True,False,True,False,False,False,True
0,-0.23076923076923078,0,0,-0.32067251056752827,0.0,1,True,False,True,False,True,False,False,False,True
0,-0.23076923076923078,0,0,-0.3120106021758714,0.0,1,True,False,True,False,True,False,False,False,True
1,-0.7692307692307693,0,0,-0.30136511676252514,0.0,1,False,False,True,True,False,False,False,False,True
0,-1.5384615384615385,4,1,0.6353856281615965,5.0,0,True,True,False,False,False,False,False,False,True
1,-2.076923076923077,1,2,0.2650890444182662,3.0,0,True,False,True,False,False,False,False,False,True
0,1.3846153846153846,0,0,2.8041109417226804,0.0,1,True,False,False,False,True,False,False,False,False
0,0.0,0,0,-0.29035583119672925,0.0,1,True,True,False,False,True,False,False,False,True
0,-0.9230769230769231,0,0,0.5000433095419583,0.0,1,True,False,True,False,True,False,False,True,False
0,0.0,8,2,2.3861738618252373,10.0,0,False,False,True,True,False,False,False,False,True
0,0.0,0,0,0.7034162566696693,0.0,1,True,False,False,False,True,False,False,False,False
0,-0.23076923076923078,0,0,-0.2840412999792114,0.0,1,True,False,True,False,True,False,False,False,True
0,0.8461538461538461,0,0,-0.06298073591573695,0.0,1,True,False,True,False,True,False,False,True,False
1,1.6153846153846154,0,0,0.4969769939713118,0.0,1,False,False,True,False,False,False,True,False,False
1,0.23076923076923078,0,0,-0.2499350356870626,0.0,1,False,False,True,False,False,True,False,False,True
0,0.15384615384615385,0,0,-0.3129114406486037,0.0,1,True,False,False,False,True,False,False,False,True
0,0.15384615384615385,1,1,0.41992065691913233,2.0,0,False,False,True,False,False,True,False,False,True
0,0.46153846153846156,0,0,-0.06298073591573695,0.0,1,True,False,True,False,True,False,False,True,False
1,0.23076923076923078,1,1,0.5108706950315294,2.0,0,False,False,True,False,False,True,False,True,False
1,-1.3076923076923077,1,2,4.571140253620677,3.0,0,True,False,True,False,False,False,False,False,False
1,-2.1215384615384614,0,1,-0.2571504053773127,1.0,0,True,False,False,False,False,False,False,False,True
1,-0.07692307692307693,0,0,-0.32392072621439955,0.0,1,True,False,True,False,True,False,False,False,True
0,0.23076923076923078,0,0,-0.2892730926477721,0.0,1,True,False,True,False,True,False,False,False,True
0,0.8461538461538461,0,0,-0.6260047813734322,0.0,1,True,False,True,False,True,False,False,False,False
0,-0.7692307692307693,0,0,-0.2892730926477721,0.0,1,False,False,True,True,False,False,False,False,True
0,0.8461538461538461,0,0,-0.06298073591573695,0.0,1,True,False,True,False,True,False,False,True,False
1,0.38461538461538464,1,0,1.6737318966114614,1.0,0,False,False,True,False,False,True,False,False,False
0,-0.15384615384615385,0,0,-0.28440076917746515,0.0,1,True,False,True,False,True,False,False,False,True
0,0.8461538461538461,0,0,0.41992065691913233,0.0,1,True,False,True,False,True,False,False,False,True
0,0.5384615384615384,0,0,-0.1712545908114476,0.0,1,True,False,True,False,True,False,False,True,False
0,-1.6923076923076923,4,2,0.7285011433719076,6.0,0,False,False,True,True,False,False,False,False,True
0,0.19230769230769232,0,0,-0.277362968609244,0.0,1,True,False,True,False,True,False,False,False,True
0,0.0,0,0,-0.6260047813734322,0.0,1,True,False,True,False,True,False,False,False,False
0,-0.38461538461538464,0,0,-0.2827766613540295,0.0,1,False,False,True,True,False,False,False,False,True
0,0.23076923076923078,1,1,0.9766301711593096,2.0,0,True,False,False,False,True,False,False,True,False
0,1.1538461538461537,0,0,-0.3466582357424988,0.0,1,True,False,True,False,True,False,False,False,True
0,-1.3846153846153846,3,2,0.5823314392626983,5.0,0,True,False,True,False,False,False,False,False,True
1,1.8461538461538463,1,1,3.423437391726145,2.0,0,False,False,True,False,False,True,False,False,False
1,-0.07692307692307693,0,0,-0.2508358741597949,0.0,1,True,False,True,False,True,False,False,False,True
0,0.7692307692307693,0,0,-0.6260047813734322,0.0,1,True,False,True,False,False,False,True,False,False
1,-0.07692307692307693,0,1,-0.0857182454438362,1.0,0,False,False,True,False,False,True,False,False,True
0,-2.0,4,1,1.092842665095974,5.0,0,True,False,True,False,False,False,False,False,True
0,0.0,0,0,-0.3250034647633567,0.0,1,True,True,False,False,True,False,False,False,True
0,0.0,0,0,1.8208024391934032,0.0,1,True,False,True,False,True,False,False,False,True
1,-2.076923076923077,0,2,0.9766301711593096,2.0,0,True,False,False,False,False,False,False,True,False
1,0.0,0,0,-0.29035583119672925,0.0,1,True,True,False,False,True,False,False,False,True
1,2.6153846153846154,0,0,2.8387585752893076,0.0,1,False,False,True,False,False,True,False,False,False
1,-1.0,1,0,0.0,1.0,0,False,False,False,False,False,True,False,False,True
1,-2.0900000000000003,1,1,0.18604913034439746,2.0,0,True,False,True,False,False,False,False,True,False
0,0.0,0,0,-0.3129114406486037,0.0,1,True,False,False,False,True,False,False,False,True
0,-0.38461538461538464,0,0,-0.2858429769246761,0.0,1,True,False,True,False,True,False,False,False,True
0,-0.7692307692307693,0,0,-0.2665355831196729,0.0,1,True,False,True,False,True,False,False,False,True
1,0.8461538461538461,1,1,2.9755431016561564,2.0,0,False,False,False,True,False,False,False,False,False
0,-0.5384615384615384,0,0,-0.2508358741597949,0.0,1,True,False,True,False,True,False,False,False,True
0,0.0,0,0,-0.277362968609244,0.0,1,True,False,True,False,True,False,False,False,True
1,0.3076923076923077,0,0,1.8208024391934032,0.0,1,True,False,True,False,True,False,False,False,True
1,0.0,0,0,0.6602886147876099,0.0,1,True,False,False,False,True,False,False,False,False
0,-0.6153846153846154,0,0,-0.2827766613540295,0.0,1,True,False,True,False,True,False,False,False,True
0,-0.9230769230769231,0,0,-0.1712545908114476,0.0,1,True,False,True,False,True,False,False,True,False
1,0.15384615384615385,0,0,0.7165910193333795,0.0,1,False,False,False,True,False,False,False,False,False
0,0.5,0,0,-0.34719960501697733,0.0,1,True,False,False,False,True,False,False,False,True
0,-0.8461538461538461,0,0,-0.2508358741597949,0.0,1,True,False,True,False,True,False,False,False,True
0,1.0769230769230769,0,0,-0.2990177395883861,0.0,1,True,False,True,False,True,False,False,False,True
0,0.0,8,2,2.3861738618252373,10.0,0,True,False,True,False,True,False,False,False,True
0,0.5384615384615384,0,0,-0.2840412999792114,0.0,1,True,False,False,False,True,False,False,False,True
0,0.0,0,1,0.803210103249948,1.0,0,True,False,True,False,False,False,True,True,False
1,0.0,1,0,3.2330573071859194,1.0,0,False,False,False,False,False,True,False,False,False
0,-1.8461538461538463,4,2,0.7285011433719076,6.0,0,True,False,True,False,False,False,False,False,True
0,3.5384615384615383,0,0,-0.2892730926477721,0.0,1,True,False,True,False,True,False,False,False,True
0,-1.4615384615384615,1,1,0.03428383341417777,2.0,0,False,False,False,True,False,False,False,False,True
1,-0.9230769230769231,0,1,1.080391171782967,1.0,0,False,False,True,True,False,False,False,False,False
0,1.2307692307692308,1,0,0.5000433095419583,1.0,0,False,False,True,False,False,True,False,True,False
1,-0.7692307692307693,0,1,-0.2210605640634745,1.0,0,False,False,True,False,False,True,False,False,True
1,1.3076923076923077,1,1,6.51429647980043,2.0,0,False,False,True,False,False,True,False,False,False
1,1.7692307692307692,0,0,0.5238635576190146,0.0,1,True,False,True,False,True,False,False,False,False
1,-0.3076923076923077,0,3,0.20806337052179327,3.0,0,False,False,False,False,False,True,False,False,True
0,0.0,0,0,-0.3129114406486037,0.0,1,True,False,False,False,True,False,False,False,True
0,1.0,2,0,-0.014980770563370535,2.0,0,True,False,True,False,True,False,False,False,True
0,-0.5384615384615384,1,0,-0.12794504885316332,1.0,0,True,False,True,False,True,False,False,True,False
1,1.5384615384615385,0,0,0.4969769939713118,0.0,1,False,False,True,False,False,True,False,False,False
0,0.0,8,2,2.3861738618252373,10.0,0,False,False,True,True,False,False,False,False,True
0,-0.3076923076923077,0,0,-0.06298073591573695,0.0,1,True,False,True,False,True,False,False,True,False
1,1.0769230769230769,0,0,-0.06298073591573695,0.0,1,False,False,True,False,False,True,False,True,False
1,-0.07692307692307693,1,0,-0.025808156052941598,1.0,0,False,False,False,True,False,False,False,True,False
0,0.23076923076923078,0,0,1.5609451874436977,0.0,1,True,False,True,False,True,False,False,False,False
0,0.0,0,0,-0.21456413276973182,0.0,1,True,False,True,False,True,False,False,False,True
1,-1.8461538461538463,1,1,-0.14382665788926616,2.0,0,True,False,True,False,False,False,False,False,True
0,-0.15384615384615385,0,0,-0.2840412999792114,0.0,1,True,False,True,False,True,False,False,False,True
1,1.4615384615384615,1,1,1.6500935486106298,2.0,0,False,False,True,False,False,True,False,False,False
0,0.38461538461538464,0,0,-0.40945707158201095,0.0,1,True,False,True,False,True,False,False,False,False
0,1.4615384615384615,0,0,-0.23621890374887394,0.0,1,True,False,True,False,True,False,False,False,True
1,0.0,1,0,0.4134242256253898,1.0,0,False,False,False,False,False,True,False,True,False
1,-1.0,0,0,-0.31309334072482853,0.0,1,False,False,False,True,False,False,False,False,True
0,-0.6153846153846154,0,0,-0.1995876931605571,0.0,1,True,False,True,False,True,False,False,False,True
0,-0.6923076923076923,0,0,-0.2840412999792114,0.0,1,True,False,True,False,True,False,False,False,True
